persons,norps,facs,orgs,gpes,products,events,arts,laws,langs,dates,times,percents,moneys,ords,cards,quants,location,label_fake
4,1,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
5,0,0,6,2,0,0,1,0,0,5,0,0,0,3,2,0,0,0
6,2,0,13,13,1,0,0,0,0,8,0,2,0,0,8,1,1,0
0,4,0,1,5,0,0,0,0,0,7,0,3,0,0,10,0,0,0
2,7,1,19,24,0,1,1,0,0,24,3,6,0,0,15,0,0,1
2,1,0,5,2,0,0,1,0,0,3,0,0,0,2,2,0,1,0
1,2,0,9,10,0,1,0,0,0,8,0,1,0,1,9,1,0,0
1,0,0,7,2,0,0,0,0,0,7,0,2,0,4,9,0,0,0
4,0,0,10,10,0,0,0,0,0,2,0,0,0,1,1,0,0,0
0,1,0,7,3,0,0,0,0,0,9,0,0,0,0,2,0,0,0
1,5,0,0,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0
1,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,29,1,43,66,0,2,5,0,0,50,0,13,1,5,51,0,1,0
0,2,0,4,1,0,0,0,0,0,11,0,0,0,0,10,0,0,0
9,4,0,10,1,0,0,1,0,0,10,1,0,1,3,8,0,0,0
18,25,1,45,39,3,1,1,0,0,22,1,0,0,2,23,1,7,0
16,6,0,45,18,1,0,4,2,0,16,1,0,6,1,12,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
0,0,0,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,2,0,0,0
0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,0,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,2,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0
0,0,0,4,3,0,0,0,0,0,2,0,0,0,0,6,0,0,0
0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,6,0,15,13,0,0,0,0,0,13,1,1,1,2,11,0,2,0
0,0,0,1,5,1,0,0,0,0,2,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8,3,2,12,16,1,0,0,0,0,12,0,3,1,0,7,0,0,1
8,3,2,12,16,1,0,0,0,0,12,0,3,1,0,7,0,0,1
0,0,0,1,1,1,0,0,0,0,5,1,0,0,0,0,0,0,1
3,1,0,16,5,0,0,1,0,0,10,0,13,1,0,8,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1
0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,6,0,0,1
4,0,0,13,2,0,0,1,0,0,1,0,0,0,0,1,0,2,0
6,2,0,2,0,0,0,1,1,0,4,0,0,3,0,1,1,1,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,1
5,2,0,20,24,2,1,1,0,0,15,0,0,0,1,40,0,2,0
0,3,0,14,5,0,0,0,0,0,5,1,0,0,1,27,0,0,0
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1
10,0,0,8,5,0,0,0,0,0,15,0,0,0,0,2,0,0,0
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,12,2,0,0,0,1,0,1,0,0,2,0,3,0,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,10,0,0,0,0,0,0,5,6,2,0,0,1,0,0,0
6,0,0,10,6,0,0,0,0,0,3,0,0,0,0,3,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,14,0,11,35,0,0,0,0,0,9,0,0,0,0,11,0,2,1
2,7,0,6,14,0,0,0,0,0,4,0,0,0,0,5,0,1,1
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
3,0,0,4,9,0,0,0,0,0,4,0,3,0,1,10,0,1,0
1,0,0,6,3,0,0,0,0,0,6,0,2,0,6,3,0,0,0
7,1,0,9,2,0,0,0,0,0,8,0,1,0,1,5,0,0,0
6,0,0,2,2,0,0,0,0,0,5,0,6,0,1,4,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2,0,0,2,29,1,0,0,0,0,8,0,0,0,4,11,1,0,0
0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,2,1,0,1
5,3,1,5,7,0,0,2,0,0,1,1,0,0,0,7,2,0,1
0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,2,2,0,1
1,2,1,5,11,0,0,0,0,0,2,0,0,0,0,1,3,0,1
8,4,0,10,13,0,0,2,0,1,2,0,0,0,4,4,0,0,1
15,2,0,38,3,1,0,1,0,0,19,4,6,0,0,20,1,0,1
0,1,0,3,5,1,0,0,0,2,8,0,1,0,0,7,0,1,1
6,0,0,7,2,1,0,0,0,0,11,2,1,1,0,6,1,0,1
3,4,2,14,4,0,0,0,0,0,7,0,0,0,2,8,3,0,1
25,1,0,15,19,2,1,1,0,0,33,8,7,0,1,27,7,1,1
1,0,0,6,0,2,0,0,0,0,9,0,0,0,0,6,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,7,0,12,20,0,0,0,0,0,1,0,0,2,0,2,0,0,1
0,0,0,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,2,1,1,0,0,0,0,5,0,0,0,1,1,0,0,1
6,13,0,14,25,0,2,0,3,0,16,2,1,0,2,19,0,1,1
0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0
2,2,0,7,2,0,0,0,0,0,7,0,3,0,1,4,0,0,1
7,0,0,5,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0
3,0,0,5,3,0,0,1,0,0,5,0,0,0,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,2,1
4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
7,5,0,9,16,0,0,0,0,0,4,0,0,1,2,4,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,2,0,0,0,0,0,5,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,1,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,5,3,20,10,2,1,4,1,0,4,0,0,0,2,4,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
7,1,0,8,7,0,2,0,0,0,3,0,1,0,0,9,0,1,1
11,5,1,40,38,2,0,3,0,0,36,4,5,1,2,37,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,6,4,0,0,0,0,0,3,0,0,0,3,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1
3,2,0,15,6,0,0,0,1,0,3,0,3,0,0,3,0,0,1
7,15,0,11,44,0,1,2,0,0,11,0,0,0,1,4,0,1,1
5,0,0,4,1,0,0,0,0,0,1,0,0,2,0,2,0,0,1
3,2,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,5,0,36,13,0,0,0,0,0,14,0,10,0,0,28,0,3,0
2,1,1,13,3,0,0,0,0,0,6,0,5,0,3,3,0,0,0
0,0,0,6,9,0,0,0,0,0,20,0,0,0,0,12,0,0,0
11,0,1,9,16,0,0,0,0,0,13,0,2,0,3,7,0,3,0
0,0,0,17,1,0,0,0,0,0,6,6,4,0,0,4,2,0,0
3,0,0,20,10,0,0,0,0,0,6,0,5,0,3,2,0,2,0
0,0,0,31,27,1,0,1,0,0,20,1,10,0,3,28,2,0,0
10,0,0,29,5,0,0,1,0,0,11,5,1,0,1,6,13,1,0
3,2,0,11,4,0,0,0,0,0,5,2,4,0,0,1,1,0,0
0,0,0,3,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0
0,0,0,2,2,0,0,0,0,0,4,2,2,0,0,0,2,0,0
0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1
5,6,0,15,2,0,1,1,0,0,7,0,0,0,1,2,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,0,7,6,0,1,0,0,0,2,0,0,0,0,2,0,1,1
1,1,0,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13,4,1,31,20,0,1,7,1,0,19,0,2,2,1,22,0,9,1
14,5,0,21,27,0,0,0,0,0,15,0,8,4,2,10,1,1,1
9,24,0,10,48,0,0,0,0,0,3,0,0,1,1,4,0,16,1
8,10,0,8,25,0,0,0,1,0,17,4,0,0,3,16,0,1,1
1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,2,19,0,0,0,0,0,7,2,0,0,1,17,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8,3,0,9,8,0,0,3,0,0,2,0,0,0,3,6,0,1,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6,0,1,11,0,0,0,0,0,0,0,0,0,1,0,0,2,1
1,23,0,6,23,0,1,1,1,0,5,0,0,6,1,7,0,1,1
0,1,0,3,3,0,0,1,0,0,1,0,0,0,1,1,0,0,1
4,10,0,17,68,0,0,0,0,0,21,2,5,4,0,22,2,5,1
0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,1,1
1,14,0,10,38,0,0,0,0,0,29,0,4,0,6,26,1,2,1
0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,0,3,2,0,0,0,0,0,3,0,0,0,0,1,0,0,1
1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,8,0,3,7,0,0,1,0,0,3,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,0,0,0,0,3,0,0,1,0,2,0,0,1
0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,0,15,13,0,0,0,0,0,9,0,0,0,0,0,0,2,1
0,2,0,6,7,1,0,0,0,0,5,0,26,0,2,26,2,0,0
0,0,0,1,0,0,0,0,0,0,11,0,1,1,1,8,0,0,0
5,0,0,5,3,0,0,0,1,0,10,0,5,0,1,10,0,0,0
2,3,0,4,4,0,1,0,0,0,6,0,0,0,3,3,0,0,0
1,2,0,3,12,0,0,0,0,0,13,0,7,0,4,8,0,2,0
3,0,0,31,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0
0,0,0,9,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0
0,1,0,1,4,0,0,0,0,0,6,0,3,0,1,0,0,0,0
0,1,0,2,5,0,0,0,0,0,8,0,5,0,0,15,0,0,0
0,0,0,30,12,0,0,0,0,0,13,0,1,0,6,20,0,0,0
0,0,0,13,2,0,0,0,0,0,3,0,1,0,1,1,0,0,0
0,0,0,16,6,0,0,0,0,0,0,0,1,0,1,5,0,0,0
3,0,0,6,9,0,0,0,0,0,1,0,0,0,0,13,0,0,0
0,0,0,4,9,0,0,0,0,0,3,2,0,0,0,4,0,0,0
27,0,1,30,14,0,0,0,0,0,14,7,6,0,1,17,6,0,0
13,0,0,13,13,0,0,1,0,0,6,0,1,0,0,10,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
