label,aapp,acab,acty,aggp,amas,amph,anab,anim,anst,antb,arch,bacs,bact,bdsu,bdsy,bhvr,biof,bird,blor,bmod,bodm,bpoc,bsoj,celc,celf,cell,cgab,chem,chvf,chvs,clas,clna,clnd,cnce,comd,crbs,diap,dora,drdd,dsyn,edac,eehu,elii,emod,emst,enty,enzy,euka,evnt,famg,ffas,fish,fndg,fngs,food,ftcn,genf,geoa,gngm,gora,grpa,grup,hcpp,hcro,hlcs,hops,horm,humn,idcn,imft,inbe,inch,inpo,inpr,irda,lang,lbpr,lbtr,mamm,mbrt,mcha,medd,menp,mnob,mobd,moft,mosq,neop,nnon,npop,nusq,ocac,ocdi,orch,orga,orgf,orgm,orgt,ortf,patf,phob,phpr,phsf,phsu,plnt,podg,popg,prog,pros,qlco,qnco,rcpt,rept,resa,resd,rnlw,sbst,shro,socb,sosy,spco,tisu,tmco,topp,virs,vita,vtbt
fake,4,0,12,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,3,0,8,0,1,0,0,0,1,0,4,1,2,0,0,40,0,1,30,0,28,11,2,0,0,2,8,0,1,0,1,21,4,5,0,0,20,0,1,0,1,0,0,1,10,11,17,0,2,0,1,0,3,1,10,6,4,2,4,0,4,0,2,0,3,1,9,4,0,15,8,0,47,27,0,0,1,0,2,1,0,11,4,15,1,26,6,2,0,0
Fake,3,0,10,1,0,0,0,1,1,0,0,0,0,1,2,0,2,0,2,1,2,4,0,1,0,0,0,1,0,0,1,5,0,5,3,0,1,2,0,31,0,1,5,0,0,0,1,2,1,0,0,0,27,0,8,45,0,21,0,1,1,1,0,4,0,1,1,2,20,3,1,1,4,34,0,0,2,0,3,0,1,5,12,10,1,0,0,1,0,4,0,2,1,7,2,4,1,5,0,3,1,3,2,13,1,2,14,11,0,61,36,0,0,6,0,1,3,0,5,9,19,2,34,9,5,5,0
fake,4,0,16,0,0,0,0,1,1,0,0,3,0,1,0,0,0,2,4,0,2,8,0,0,1,1,0,0,0,0,2,0,0,8,0,0,1,5,0,8,0,1,4,0,0,2,0,1,0,1,0,1,18,0,0,27,0,25,2,0,0,1,0,3,0,0,0,1,14,2,0,1,1,19,0,0,3,0,0,0,0,2,5,24,0,2,0,0,1,5,1,5,3,2,3,7,0,5,0,3,0,10,1,2,2,1,7,4,0,53,33,0,0,4,0,0,3,0,5,7,24,1,23,3,3,0,0
fake,5,0,9,2,0,0,0,1,1,2,0,6,2,3,1,0,0,0,0,6,3,4,0,1,0,1,0,0,0,1,1,2,0,11,0,0,0,0,0,32,0,0,4,0,0,1,2,2,1,0,0,0,24,1,7,32,2,9,3,0,1,1,1,2,0,1,0,1,15,3,1,1,1,21,0,0,3,0,3,0,1,2,5,12,0,1,0,0,1,1,0,3,2,13,2,3,2,2,0,2,0,1,2,18,8,0,5,2,0,54,29,0,0,7,0,0,4,0,4,3,6,1,23,11,7,8,0
fake,2,0,18,0,0,0,0,2,1,0,0,2,0,2,1,0,1,1,2,2,1,5,0,4,0,2,0,1,0,1,1,2,0,7,0,0,0,5,0,14,1,0,0,0,0,1,1,5,2,1,0,0,26,0,3,53,2,23,6,2,0,0,1,5,0,2,0,2,19,4,4,0,4,21,1,0,4,0,3,1,1,4,16,13,0,1,0,2,3,2,0,0,7,4,1,4,3,7,0,3,0,11,3,5,4,0,14,11,0,65,29,1,0,6,0,0,2,0,11,6,18,0,27,7,4,0,0
Fake,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,1,1,0,1,0,0,11,0,17,8,0,0,2,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,10,1,1,0,1,0,0,0,1,1,9,2,0,1,0,0,15,8,0,0,0,0,0,1,0,4,0,1,1,5,3,2,4,0
Fake,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,0,1,0,0,0,1,0,1,0,0,0,7,0,0,12,0,3,0,1,0,0,0,2,0,0,0,1,5,1,0,0,0,5,0,0,1,0,0,1,1,1,2,6,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0,2,0,1,1,2,0,0,4,2,0,9,4,0,0,0,0,0,0,0,6,1,1,0,4,1,3,0,0
Fake,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,1,9,0,0,18,0,31,2,1,1,0,1,3,0,0,0,0,8,1,0,1,0,3,0,0,1,0,0,0,0,1,5,9,0,0,0,0,0,0,0,1,1,0,1,3,0,4,0,3,0,2,0,2,0,1,8,1,0,29,13,0,0,1,0,0,0,0,4,6,6,0,12,2,2,0,0
Fake,3,0,8,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,2,4,0,0,0,3,0,2,0,0,1,3,0,5,0,0,1,2,0,4,0,2,4,0,0,1,2,0,1,2,0,0,20,0,2,31,0,5,1,0,0,1,1,2,0,1,0,0,10,1,1,2,2,8,0,0,2,0,0,1,1,6,1,24,0,1,0,0,0,2,0,3,3,1,2,4,0,4,0,0,0,3,0,11,1,1,5,2,0,37,23,0,0,0,0,0,5,0,1,2,11,1,12,6,2,0,0
Fake,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,10,1,0,1,0,0,0,1,0,0,0,0,0,10,0,0,21,0,5,2,1,0,1,1,3,0,0,0,1,8,1,0,1,1,15,1,0,1,0,0,0,1,1,1,3,0,1,0,0,0,0,0,3,1,2,0,1,0,2,0,2,0,3,2,6,0,3,5,4,0,30,17,0,0,0,0,0,0,0,4,4,5,1,12,7,3,2,0
Fake,3,0,12,0,0,0,0,2,1,1,0,3,1,2,3,0,0,0,0,5,1,8,0,1,1,0,0,2,0,1,0,1,1,6,0,0,2,4,0,16,1,0,4,0,0,1,1,1,0,2,0,1,24,0,4,30,2,6,2,1,0,0,1,2,0,0,4,1,18,3,1,1,4,14,1,0,0,0,0,0,1,5,10,12,2,1,0,0,2,2,0,3,2,10,1,3,5,6,0,4,0,4,2,14,1,1,8,7,0,52,27,0,0,2,0,0,2,0,0,11,13,1,20,9,2,3,0
Fake,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,6,1,0,3,9,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0
Fake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
Fake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
