GGP,SO,TAXON,CHEBI,GO,CL,DNA,CELL_TYPE,CELL_LINE,RNA,PROTEIN,DISEASE,CHEMICAL,AMINO_ACID,ANATOMICAL_SYSTEM,CANCER,CELL,CELLULAR_COMPONENT,DEVELOPING_ANATOMICAL_STRUCTURE,GENE_OR_GENE_PRODUCT,IMMATERIAL_ANATOMICAL_ENTITY,MULTI_TISSUE_STRUCTURE,ORGAN,ORGANISM,ORGANISM_SUBDIVISION,ORGANISM_SUBSTANCE,PATHOLOGICAL_FORMATION,SIMPLE_CHEMICAL,TISSUE,label_fake
0,4,15,0,0,0,0,0,0,0,3,4,2,0,0,0,0,2,0,1,0,1,0,2,0,0,0,1,0,0
0,1,17,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,2,19,3,1,0,10,0,1,0,5,9,1,0,0,2,0,1,0,0,0,3,0,3,0,0,0,1,0,1
0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,20,2,0,0,0,0,0,0,1,4,1,0,0,0,3,1,0,0,0,1,0,4,0,0,1,1,0,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,5,4,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,1,3,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,11,7,0,0,0,1,0,0,5,17,2,0,0,0,1,2,0,2,0,2,3,5,0,0,0,7,2,0
0,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,22,1,0,1,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,24,0,0,0,1,0,0,0,13,34,0,0,0,0,1,4,0,1,1,0,4,12,1,0,0,0,0,0
0,1,18,4,0,1,0,0,0,0,4,6,3,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
0,5,19,2,0,0,3,0,0,0,20,9,11,0,0,0,0,3,0,2,0,0,0,11,2,0,1,11,0,1
0,1,20,0,0,0,4,0,0,0,3,7,2,0,0,0,0,0,0,0,0,1,1,7,1,0,1,0,0,1
0,2,33,8,3,0,1,2,0,0,9,32,2,0,0,0,1,1,0,0,0,1,3,10,0,0,0,6,1,0
0,4,31,13,2,0,0,6,0,0,19,54,10,0,0,3,0,5,0,4,1,1,8,28,5,0,0,15,2,0
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,1
0,1,11,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,3,0,0,1,0,1,0,0,1,3,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1
0,0,8,2,2,2,1,0,0,0,7,22,6,0,0,0,4,2,0,0,3,0,0,0,0,0,0,2,1,1
0,0,6,1,1,1,1,0,0,0,4,12,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,1
0,1,17,2,1,1,2,0,0,1,5,12,7,0,0,0,0,0,0,2,2,0,0,3,0,0,0,2,0,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,16,142,19,3,8,1,2,3,0,17,54,18,1,0,4,11,7,0,2,0,2,7,40,1,0,2,16,2,0
2,6,8,12,0,10,0,2,0,0,3,10,11,0,0,1,7,4,0,4,0,2,1,2,0,0,0,12,3,1
0,1,16,1,1,1,2,0,0,1,4,12,7,0,0,0,0,0,0,2,2,0,0,2,0,0,0,1,0,1
0,3,7,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,1
0,0,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,3,0,0,0,2,0,1
0,1,4,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
0,0,0,0,0,3,1,0,1,0,1,4,0,0,0,0,3,1,0,4,0,0,0,4,0,0,0,1,0,1
1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,3,6,3,1,7,0,1,1,0,6,1,5,1,0,2,7,0,0,0,0,0,3,3,0,0,0,6,2,1
0,45,25,33,3,8,8,1,0,8,6,11,3,0,0,0,6,28,0,0,0,1,2,5,0,0,1,2,1,1
6,16,47,2,0,1,2,4,0,0,7,7,1,0,0,1,11,0,0,4,0,0,1,17,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,3,0,0,2,1,1,0,10,8,6,0,0,0,0,0,0,1,0,0,3,15,0,0,1,4,0,1
0,0,4,10,0,0,0,1,0,0,4,15,11,0,0,0,0,2,0,0,0,0,2,2,0,0,0,8,0,1
0,0,1,11,0,0,0,0,0,0,2,6,9,0,0,0,1,1,0,0,1,0,1,4,1,0,1,10,0,1
0,1,3,19,0,0,1,0,0,0,2,11,21,0,0,0,0,2,0,0,1,0,1,8,0,0,0,20,0,1
0,0,4,8,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1
0,1,8,19,0,0,0,1,1,0,3,7,21,0,0,2,0,0,0,0,0,0,0,4,1,0,0,9,0,1
0,0,8,16,0,0,0,1,0,0,0,4,21,0,0,1,0,0,0,0,0,0,0,2,1,0,0,18,0,1
4,1,37,76,0,0,0,0,0,0,8,45,80,0,0,5,5,1,0,1,2,1,9,15,4,0,0,69,4,1
0,0,11,30,1,2,1,1,1,0,2,24,25,0,0,1,3,1,0,1,2,2,0,19,1,0,2,15,2,1
0,0,6,14,0,0,0,0,0,0,1,17,18,0,0,1,0,0,0,0,1,0,2,6,1,0,1,17,0,1
0,0,6,11,0,0,0,0,0,0,1,7,13,0,0,0,0,0,0,0,1,0,0,5,0,0,0,10,0,1
4,0,12,22,1,6,1,2,1,0,16,48,15,0,0,1,8,0,0,7,0,0,12,16,3,0,0,15,1,1
0,0,1,0,0,0,0,0,0,0,1,13,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,1,0
0,0,4,7,0,0,0,0,0,0,4,8,3,0,0,0,0,2,0,0,0,0,8,8,1,0,3,6,3,0
1,1,7,10,0,0,0,0,0,0,12,25,3,0,0,0,1,2,0,0,0,0,3,5,4,0,3,9,3,0
0,2,5,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,5,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1
0,1,10,0,0,0,1,0,0,0,5,7,2,0,0,0,0,2,0,1,0,0,0,6,1,0,1,0,0,1
0,2,9,0,0,1,2,0,1,0,3,4,16,0,0,0,3,1,0,2,0,0,0,5,0,0,0,2,0,1
0,1,20,45,1,1,1,1,1,0,2,20,21,2,0,0,6,3,1,0,3,3,10,4,9,0,3,27,3,1
1,5,29,29,1,2,0,0,0,0,4,14,40,0,0,0,5,2,0,0,0,1,5,10,3,0,0,29,3,1
1,14,18,11,1,2,0,1,5,0,4,29,6,0,0,6,10,8,0,1,12,0,6,18,1,0,2,9,3,1
0,1,7,2,0,0,2,0,0,0,0,5,1,0,0,1,2,0,0,0,0,0,3,1,1,0,0,1,0,1
0,0,13,6,0,0,0,1,0,0,5,5,2,0,0,0,2,0,0,2,1,0,0,4,1,0,1,6,0,1
0,0,44,13,0,2,0,1,0,0,1,24,21,0,0,0,2,0,0,0,0,1,7,12,0,0,0,24,1,1
0,4,50,53,2,13,0,2,0,0,7,40,67,1,0,3,10,4,0,3,0,0,7,12,0,0,3,61,1,1
0,3,4,9,0,1,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,5,0,1
0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,52,41,16,2,5,19,3,0,0,34,8,4,11,0,0,5,4,0,7,0,0,0,13,1,0,0,2,0,1
0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
0,5,1,1,0,11,1,0,2,0,3,8,1,0,0,1,9,4,0,0,0,0,2,1,1,0,0,1,0,1
0,1,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,6,4,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,1,0,1,0,5,0,0,0,5,0,1
1,5,9,1,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,2,4,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,10,0,0,0,0,0,0,0,2,15,1,0,0,1,2,0,0,4,0,2,2,4,1,0,0,1,1,1
0,0,4,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1
0,17,48,8,0,3,5,2,1,0,7,10,1,0,0,1,5,4,0,6,0,1,8,25,1,0,0,3,1,1
1,16,25,2,4,1,2,0,3,0,7,7,1,0,0,0,4,6,0,2,0,0,0,10,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,6,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,13,15,12,1,0,0,0,3,0,9,12,1,0,0,0,2,0,0,2,0,0,0,3,0,0,0,4,1,1
2,4,38,50,1,1,0,2,1,0,18,66,54,0,1,2,7,1,0,1,4,3,4,32,3,0,1,49,5,1
0,4,10,16,0,1,4,1,3,0,13,19,15,0,0,1,2,3,0,2,0,1,7,9,2,0,0,18,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,5,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,3,17,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0
0,1,11,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0
0,0,1,1,0,0,0,1,0,0,2,12,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,3,15,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0
0,0,3,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,3,0,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0
1,0,7,28,0,3,1,3,0,0,9,7,26,0,0,0,5,0,0,1,1,0,0,8,0,0,0,24,0,1
1,29,66,10,0,1,3,3,2,0,27,34,7,0,0,0,13,10,0,4,0,0,1,21,3,0,1,5,3,1
0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,7,0,0,0,0,0,0,2,1,14,0,0,0,3,1,0,0,0,0,0,1,0,0,0,12,0,1
0,0,4,7,0,0,0,0,0,0,2,1,14,0,0,0,3,1,0,0,0,0,0,1,0,0,0,12,0,1
0,0,2,1,0,0,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1
0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
0,0,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1
0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,1,12,0,0,0,0,0,0,0,8,6,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,16,2,1,0,3,0,0,0,3,11,0,0,0,1,0,1,0,0,0,0,1,10,1,0,0,2,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,9,33,5,0,0,7,0,1,0,3,27,4,0,0,1,2,1,0,2,0,1,1,8,1,0,0,4,1,1
0,4,25,2,1,0,2,1,1,0,12,27,4,0,0,1,3,1,1,3,2,0,3,14,0,0,0,3,3,1
1,30,21,21,0,10,8,1,1,0,15,11,1,0,0,3,11,17,1,2,0,2,2,11,1,0,1,11,4,1
0,3,14,0,4,0,1,0,0,0,2,18,1,0,0,0,0,0,0,3,0,0,0,15,2,0,0,1,0,1
0,1,6,1,0,0,1,0,1,0,5,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
0,0,10,7,0,0,0,0,0,0,2,8,2,0,0,0,2,0,0,0,0,0,1,6,1,0,0,3,0,1
0,4,31,0,1,0,0,1,0,0,1,4,1,0,0,0,1,1,0,0,0,0,0,11,0,0,0,2,0,1
1,3,7,2,1,0,6,1,0,0,8,7,4,0,0,1,1,2,0,0,0,0,0,4,0,0,0,1,0,1
1,12,26,5,1,0,0,1,1,1,7,2,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,2,0,0
14,64,101,14,3,7,19,6,2,0,45,21,3,1,0,0,11,1,0,19,2,0,0,45,1,0,1,0,1,0
0,1,19,0,0,0,4,0,0,0,2,5,2,0,0,0,0,0,0,0,0,1,1,7,1,0,1,2,0,1
0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,1,3,0,0,0,0,0,0
0,4,12,1,0,2,0,0,2,0,4,2,0,0,0,1,2,0,0,1,0,0,0,3,0,0,0,1,0,1
0,0,18,39,1,4,0,2,1,0,10,25,29,1,0,2,3,6,0,1,0,0,2,19,1,0,0,28,0,1
2,5,26,0,0,0,0,1,4,0,1,11,0,0,0,0,5,0,0,0,0,0,1,7,0,0,0,0,0,1
0,2,20,17,0,4,0,1,1,0,7,12,38,0,0,0,7,2,0,0,0,0,1,12,1,0,0,37,0,1
0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,9,20,3,0,0,7,0,0,0,5,7,0,0,0,0,0,1,0,6,0,0,0,5,0,0,0,2,0,1
1,2,21,1,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,1
1,0,3,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
1,6,16,0,0,1,2,0,1,0,1,1,1,0,0,1,4,1,0,3,0,0,0,4,0,0,0,0,0,1
0,1,7,24,0,0,0,1,0,0,7,11,21,0,0,0,0,1,0,1,0,0,0,8,1,0,1,19,1,1
2,11,34,2,0,1,3,3,1,0,7,2,0,1,0,0,4,1,0,2,0,0,0,6,0,0,0,1,1,1
3,15,58,5,0,2,0,2,10,0,7,55,1,1,0,0,20,0,0,0,0,0,0,24,0,0,0,0,0,1
1,3,18,18,0,0,0,0,2,0,7,8,7,1,0,0,0,1,0,0,0,0,1,9,3,0,0,6,1,1
0,0,9,4,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,5,0,0,0,1,0,1
0,2,7,1,0,0,0,0,0,0,1,4,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1
1,1,24,118,0,20,1,4,0,0,48,31,70,6,0,2,17,3,0,21,0,3,10,17,0,0,1,77,9,1
1,5,17,14,1,2,2,2,0,0,8,6,0,0,0,2,3,3,0,5,0,0,1,5,0,0,0,0,1,1
0,1,18,0,0,4,0,0,1,0,6,5,0,0,0,0,3,0,0,5,0,0,0,3,1,0,0,0,0,1
1,1,22,0,1,2,1,1,1,0,1,23,1,0,0,0,3,2,0,0,0,0,4,10,0,0,1,0,0,1
0,1,22,1,0,0,0,0,1,0,4,3,1,0,0,0,1,2,0,1,0,1,0,3,0,0,0,2,0,1
2,2,19,1,0,0,2,0,0,0,4,5,0,0,0,0,0,1,0,1,0,1,0,8,0,0,0,1,1,1
0,0,6,3,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,1
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,5,0,0,0,0,0,3,0,2,2,0,0,0,1,3,0,0,0,0,0,0,3,0,0,1,1,0,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,20,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,1
0,0,11,0,0,0,0,0,1,0,2,3,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1
0,2,21,0,0,0,1,0,5,0,3,13,1,0,0,2,10,1,0,0,0,0,1,7,1,0,0,1,0,0
0,0,6,0,0,0,0,0,4,0,4,3,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,1
0,0,4,0,0,0,1,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0,18,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,1
4,2,9,0,0,0,0,0,1,0,1,6,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,1
1,0,3,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1
0,0,5,3,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,1,0,1,0,5,0,0,0,4,0,1
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,2,10,2,2,0,1,0,2,0,2,3,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1
0,0,9,3,0,0,0,0,1,0,3,4,3,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,0,1
1,0,7,13,0,0,0,0,1,0,1,2,12,0,0,1,0,1,0,0,0,0,0,6,1,0,0,14,0,1
0,0,13,9,0,0,0,0,1,0,3,3,8,0,0,0,1,0,0,0,0,0,1,2,0,0,0,8,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,11,38,7,1,0,2,0,0,0,8,4,0,4,0,0,1,3,0,3,0,0,0,7,0,0,1,0,0,0
0,0,1,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
2,1,31,4,0,2,0,0,0,0,13,34,4,0,0,2,2,6,0,4,0,3,12,7,1,0,1,3,3,0
0,1,12,4,0,0,0,0,1,0,1,10,2,1,0,0,1,1,0,1,0,0,1,3,0,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,4,25,23,0,0,0,0,0,0,0,10,18,3,0,1,0,0,0,1,1,3,13,5,3,0,1,15,0,0
0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,0,0
0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0
0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0
0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0
0,0,6,1,0,1,0,2,1,0,0,10,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,1,0
0,0,7,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,7,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,6,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,8,1,0,0,0,0,0,0,5,10,1,0,0,0,0,2,0,0,0,0,1,10,1,0,0,0,0,0
0,0,37,5,1,2,1,0,0,0,9,8,3,0,0,1,3,10,0,0,0,2,3,14,1,0,1,1,0,0
0,0,8,1,0,0,0,0,0,0,4,11,2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,1,28,2,1,0,0,0,0,0,12,28,6,0,0,0,0,2,0,2,0,0,2,15,1,0,0,0,0,0
0,2,4,7,0,0,2,0,1,0,1,9,3,1,0,1,1,1,0,1,0,0,1,0,0,0,0,6,1,0
0,2,16,38,0,1,0,0,5,0,4,24,30,1,0,1,5,0,0,1,1,0,4,11,3,0,5,29,7,0
1,1,7,10,0,0,0,0,0,0,11,25,3,0,0,0,1,2,0,0,0,0,3,5,4,0,3,9,3,0
0,3,2,20,0,0,1,0,0,0,2,3,6,0,0,0,0,6,0,0,0,0,2,2,1,0,0,15,1,0
1,0,5,9,0,1,1,0,0,0,10,24,6,0,0,1,2,2,0,0,0,1,4,4,3,0,1,8,1,0
0,0,3,0,0,0,0,0,0,0,3,6,1,0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0
0,2,6,2,0,0,0,0,0,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
