persons,norps,facs,orgs,gpes,products,events,arts,laws,langs,dates,times,percents,moneys,ords,cards,quants,location,label_fake
3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0
14,1,0,12,8,0,0,0,0,0,5,0,0,0,0,1,0,1,0
2,1,0,5,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
4,0,0,7,2,0,0,1,0,0,2,1,0,0,2,1,0,0,0
4,3,0,17,7,1,0,0,0,0,5,0,0,1,0,8,1,1,0
3,5,0,1,5,0,0,0,0,0,7,0,0,0,0,10,0,0,0
5,6,0,16,19,1,1,0,1,0,20,1,0,0,1,19,0,3,1
1,0,0,2,0,0,0,0,0,1,2,0,0,0,2,2,0,1,0
2,2,0,6,7,1,1,1,0,0,7,0,1,0,1,8,1,0,0
0,0,0,14,1,0,0,0,0,0,5,0,2,0,4,7,0,0,0
5,1,0,6,4,0,0,0,0,0,2,0,0,0,1,1,0,0,0
0,2,0,2,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0
0,4,0,3,4,0,0,0,0,0,2,0,0,0,0,1,0,1,0
1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,25,0,52,51,2,2,2,0,1,43,0,12,1,3,51,2,3,0
0,3,0,4,1,0,0,0,0,0,14,0,0,0,0,5,0,0,0
8,3,0,15,1,0,0,0,0,0,8,1,0,1,0,6,0,0,0
21,24,1,42,32,3,1,0,0,0,21,1,0,1,2,22,0,6,0
13,3,0,40,15,1,0,2,0,0,16,0,0,3,1,12,0,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,2,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0
0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,3,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0
1,0,0,1,3,0,0,0,0,0,2,0,0,0,1,5,0,0,0
0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,6,0,16,12,2,0,0,0,0,10,0,0,1,2,13,0,2,0
0,1,0,2,4,0,0,0,0,0,3,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7,3,2,13,10,0,3,0,0,0,9,0,2,0,0,8,0,1,1
7,3,2,13,10,0,3,0,0,0,9,0,2,0,0,8,0,1,1
0,0,0,1,2,0,0,0,1,0,5,1,0,0,0,0,0,0,1
2,1,0,18,5,0,0,0,0,0,8,0,0,0,0,18,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1
3,1,0,9,2,0,0,0,0,0,1,0,0,0,0,1,0,3,0
3,2,0,3,0,0,0,0,0,0,3,0,0,3,0,2,0,1,1
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1
9,0,1,19,19,1,1,0,0,0,13,0,0,0,1,42,0,4,0
1,3,0,15,4,0,0,0,0,0,4,1,0,0,1,23,0,1,0
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
9,0,0,8,3,0,0,0,0,0,10,0,0,0,0,2,0,0,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,3,4,0,0,3,1,0,1,0,0,0,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0
1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0,12,0,0,0,0,0,0,4,5,0,0,0,2,0,0,0
4,0,0,9,4,0,0,0,0,0,2,0,0,0,0,4,0,0,0
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,18,1,13,26,1,0,0,0,0,9,0,0,0,0,12,0,1,1
3,8,1,9,12,0,0,0,0,0,2,0,0,0,0,5,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
3,0,0,4,8,0,0,0,0,0,6,0,0,0,1,8,0,1,0
3,2,1,6,2,0,0,0,0,0,4,0,0,0,5,5,0,0,0
4,2,0,8,4,1,0,0,0,0,7,0,0,0,1,7,0,0,0
5,0,0,4,1,2,0,0,0,0,4,0,0,0,1,9,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3,1,1,3,10,0,0,0,0,0,8,0,0,0,1,23,0,0,0
0,2,0,2,2,0,0,0,0,0,1,0,0,1,0,4,0,0,1
6,3,0,5,5,0,0,0,0,0,3,0,0,0,0,7,0,0,1
0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,3,1,0,1
2,2,0,6,9,0,0,0,0,0,1,0,0,0,0,0,3,0,1
10,3,0,12,8,0,0,2,0,0,4,0,0,0,4,1,0,0,1
13,1,0,34,5,4,0,1,1,0,11,2,0,0,0,27,0,1,1
1,1,0,4,4,0,0,0,0,2,8,0,0,0,0,6,0,1,1
8,0,0,7,0,0,0,0,0,0,9,1,0,1,0,10,0,0,1
6,3,0,11,4,0,0,0,0,0,3,0,0,0,2,3,3,1,1
17,2,0,17,9,0,1,2,0,0,24,6,0,1,1,30,8,1,1
1,0,0,5,0,0,0,0,0,0,6,0,0,0,0,4,0,0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,7,0,11,16,0,0,0,0,0,1,0,0,0,0,4,0,0,1
0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,2,1,0,0,0,1,0,3,0,0,0,1,0,0,0,1
7,10,0,17,21,3,2,0,5,0,12,1,0,0,0,19,0,0,1
0,0,0,4,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2,3,0,5,2,0,0,0,0,0,6,0,0,0,1,7,0,0,1
3,0,0,6,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0
3,0,0,3,3,0,0,1,0,0,4,0,0,0,1,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,2,1
3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,5,0,9,12,0,0,0,0,0,4,0,0,1,3,4,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,4,0,0,0,1,1,0,1,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,1,0,0,0,2,2,0,0,0,3,4,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14,6,2,20,9,1,3,2,0,0,4,0,0,0,2,4,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,1,0,6,7,0,0,0,6,0,2,0,1,0,0,4,0,0,1
12,6,1,32,33,6,0,2,2,1,28,3,0,0,2,32,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,10,4,0,0,0,0,0,2,0,0,0,3,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,6,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1
2,0,0,17,5,0,0,0,1,0,3,0,3,0,0,1,0,0,1
8,13,0,12,32,0,0,1,0,0,9,0,0,0,1,4,0,1,1
4,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,5,0,37,10,2,0,1,0,0,12,0,0,0,0,32,0,2,0
4,1,0,13,3,1,0,0,0,0,6,0,0,0,2,7,0,0,0
0,0,0,6,9,0,0,0,0,0,21,1,0,0,0,9,0,0,0
9,1,0,9,13,0,0,0,0,0,14,0,0,0,2,7,0,4,0
0,0,0,12,1,0,0,0,0,0,6,4,0,0,0,8,2,0,0
3,0,0,13,11,1,0,0,0,0,8,0,0,0,2,7,0,1,0
8,1,0,29,19,1,0,1,0,0,23,1,0,0,3,37,2,0,0
9,0,0,26,4,0,0,1,0,0,10,5,0,0,1,7,11,1,0
4,2,0,11,5,0,0,0,0,0,4,2,0,0,0,6,1,0,0
1,0,1,4,2,0,0,0,0,0,3,0,0,0,1,1,0,0,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0
1,0,0,3,2,0,0,0,0,0,4,2,0,0,0,2,1,0,0
1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
11,6,0,17,1,0,0,2,0,0,7,0,0,0,1,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,1,7,5,1,0,0,0,0,2,0,0,0,0,2,0,1,1
1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11,6,1,36,15,0,2,2,0,0,21,0,0,1,0,21,0,7,1
11,5,0,22,26,1,0,0,0,0,13,0,0,3,1,13,1,1,1
7,24,0,14,40,2,0,0,0,0,3,0,0,0,1,5,0,14,1
13,11,0,8,16,0,0,0,0,0,16,3,0,0,3,10,0,1,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,2,20,1,0,0,0,0,10,2,0,0,1,12,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6,3,0,10,8,0,0,1,0,0,2,0,0,0,1,3,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,2,1
2,22,0,8,21,1,1,0,0,0,4,0,0,1,1,12,0,1,1
0,1,0,2,3,0,0,0,0,0,1,0,0,0,1,1,0,0,1
4,10,0,20,63,1,0,0,0,0,11,2,0,1,0,24,2,3,1
0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
1,14,0,12,30,0,0,0,0,0,18,0,0,0,7,29,0,2,1
1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,5,0,5,7,0,1,0,0,0,3,0,0,0,0,1,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,4,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1
0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,0,5,17,0,0,1,0,0,9,0,0,0,0,2,0,1,1
3,2,1,1,8,0,0,1,0,0,8,0,0,1,2,28,1,0,0
0,1,0,3,0,1,0,0,0,0,7,0,0,0,1,10,0,0,0
0,0,0,5,3,0,0,1,1,0,8,0,0,0,1,10,0,0,0
6,2,0,5,3,1,1,0,0,0,5,0,0,0,1,2,0,0,0
3,1,0,7,11,0,0,0,0,0,9,0,0,0,3,12,0,2,0
3,2,0,11,1,1,0,0,0,0,2,0,0,0,0,5,0,0,0
1,0,1,7,1,0,0,0,0,0,3,0,0,0,1,0,0,1,0
2,1,0,1,4,0,0,0,0,0,5,0,0,0,1,4,0,0,0
1,1,0,3,2,0,0,0,0,0,11,0,0,0,0,18,0,1,0
4,0,0,27,9,0,1,0,1,0,12,0,0,0,5,17,0,0,0
0,0,0,5,1,0,0,0,0,0,4,0,0,0,1,2,0,0,0
3,1,0,12,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0
3,2,0,6,8,0,0,1,0,0,4,0,0,0,0,10,0,1,0
1,0,0,8,7,0,0,0,0,0,1,3,0,0,0,6,0,0,0
21,0,0,28,9,0,1,0,0,0,9,3,0,0,0,24,5,0,0
14,1,1,15,12,1,0,3,0,0,3,0,0,0,0,12,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
